user_id,name,date,amount,recurring,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-05-11,21.35,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-05-13,40.58,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-05-13,58.1,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-05-17,28.17,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-05-18,34.88,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-06-19,53.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-06-23,16.41,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-06-29,14.73,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-06-30,29.34,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-07-01,11.86,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-07-10,20.32,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-08-13,17.13,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-08-19,18.88,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-08-25,14.53,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-09-03,6.99,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-09-20,25.32,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-09-25,41.22,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-09-27,10.08,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-10-17,7.6,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-10-20,20.64,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-11-02,10.33,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-11-16,35.23,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-11-24,20.84,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2022-11-27,4.49,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-01-24,6.58,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-02-13,8.25,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-02-25,4.49,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-03-07,17.93,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-03-18,34.04,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-03-21,4.34,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-04-05,54.68,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-05-02,8.22,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-05-02,13.99,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-05-16,24.74,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-05-19,20.35,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-05-25,21.3,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-06-03,23.73,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-06-22,18.02,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-06-29,10.62,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-07-12,10.85,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-08-10,4.07,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-08-21,32.28,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-08-24,12.9,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-08-31,12.54,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-09-07,19.58,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-09-13,4.07,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-09-18,40.85,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-09-27,12.06,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-11-05,1.08,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-11-17,4.06,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-11-21,15.77,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-11-22,33.14,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-11-29,30.74,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-12-03,12.48,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-12-14,13.98,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-12-19,7.56,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-12-24,59.05,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2023-12-31,61.84,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-01-02,43.44,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-01-09,55.12,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-01-12,15.27,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-02-05,50.88,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-02-11,11.82,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-02-14,12.47,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-02-27,12.99,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-02-28,13.27,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-03-02,8.42,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-03-20,22.03,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-03-23,159.07,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-03-24,77.93,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-03-31,62.93,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-04-01,18.67,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-04-07,62.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-04-11,30.65,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-04-13,66.32,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-04-16,17.86,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-04-18,36.04,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-05-02,22.81,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-05-20,38.78,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-05-23,3.74,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-05-23,25.84,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-05-25,78.55,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-05-27,29.93,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-05-29,14.19,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-06-01,1.08,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-06-04,45.83,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-06-18,22.45,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stater Bros. Markets,2024-06-19,12.75,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Stetson Liquor Inc,2022-09-02,15.5,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Steve's Burgers,2022-08-13,20.11,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2023-01-25,36.36,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2023-02-25,35.33,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2023-03-27,35.33,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2023-08-09,37.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2023-09-07,37.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2023-12-28,32,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2024-03-13,37.11,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Straight Talk,2024-06-05,37.09,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2022-03-15,9.87,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2022-03-29,17.53,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2022-05-11,9.3,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2022-08-23,1.09,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2022-10-21,9.5,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2022-11-16,9.31,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2022-12-20,7.7,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2023-02-03,3.14,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2023-06-27,3.14,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2023-07-18,3.14,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2023-11-08,3.14,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2023-11-16,9.87,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2023-11-30,15,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-01-10,9.57,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-02-09,13.28,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-03-05,10.71,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-04-04,22.9,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-04-12,23.73,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-05-14,3.36,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-06-11,12.81,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Subway,2024-06-14,6.29,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sun City Fuel,2023-07-31,30,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sun City Fuel,2023-09-26,41,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sun City Fuel,2024-01-30,38.16,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Super,2023-12-06,1.97,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Super,2023-12-13,15,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Super,2024-01-13,15,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Super,2024-03-17,30,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Super 8 Gas Cor,2022-04-17,55.36,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Super 8 Gas Cor,2023-06-29,44.35,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2022-09-27,13.9,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2022-11-25,17.19,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2022-12-16,27.13,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2023-01-28,7.42,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2023-01-30,9.22,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2023-02-09,29.42,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2023-02-23,8.24,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2023-03-04,15.62,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2023-05-18,16.69,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donu,2024-05-30,16.05,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donut & Boba,2023-08-11,8.24,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donut & Boba,2023-08-25,33.19,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donut & Boba,2023-10-23,7.42,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donut & Boba,2023-11-09,19.4,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donut & Boba,2023-12-16,12.59,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donut & Boba,2024-03-19,22.31,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Daze Donut & Boba,2024-04-11,14.02,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Sweet Shop,2023-04-16,28.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Synchrony,2024-05-29,40,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-02-25,85,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-03-25,85,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-04-25,85,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-05-25,85,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-07-13,42.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-08-16,70.12,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-09-26,47.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-10-31,47.72,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-11-16,117.47,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2022-12-28,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-01-15,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-01-29,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-02-13,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-02-27,145.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-04-14,45,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-05-16,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-06-01,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-06-27,160.15,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-07-17,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-08-06,26,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-08-23,102.05,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-09-10,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,T-Mobile,2023-09-27,48.5,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,TBL,2024-05-04,25,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,TJ Maxx,2022-04-09,99.98,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,TJ Maxx,2022-04-16,82.58,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,TJ Maxx,2022-05-08,139.12,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,TJ Maxx,2022-11-03,21.74,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,TJ Maxx,2023-03-04,121.7,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2022-03-25,24,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2022-03-29,17.02,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2022-05-23,31.95,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2022-09-04,20,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2022-11-05,29,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2022-11-24,19.55,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2022-12-24,10.73,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2023-03-23,27.02,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2023-04-17,27.25,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2023-05-16,33.57,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2023-06-16,10.86,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2023-07-14,11.95,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2023-09-15,11.95,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2023-09-16,27,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2024-02-09,28.35,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2024-03-14,33.67,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Taco Bell,2024-04-10,30.74,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Tacos & Beer Mi,2023-08-21,29.91,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Tacos & Tequila,2023-10-18,100.29,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Tacos La Bufado,2023-03-02,16.86,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Tacos La Bufado,2024-07-15,27.29,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-02-23,36.83,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-04-14,95.44,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-04-25,38.85,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-05-21,4.85,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-05-21,60,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-06-01,3.19,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-06-01,5.85,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-06-29,35.66,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-09-28,6.75,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-09-28,12.67,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-10-21,68.75,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-11-16,25.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-11-18,11.96,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-12-17,68.05,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-12-18,6.47,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2022-12-18,10.79,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-03-23,100.64,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-05-05,21.24,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-05-17,21.74,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-07-13,98.42,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-07-14,30.61,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-09-22,27.44,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-11-01,18.77,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-12-16,1.63,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2023-12-16,10,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2024-03-23,85.14,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Target,2024-04-17,4.34,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Temu,2024-05-27,8.79,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Temu,2024-06-15,11.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Texas Roadhouse,2022-07-02,40.45,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,The Cupcake,2024-05-01,10.77,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,The Habit Burger Grill,2024-04-08,36.49,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,The Habit Burger Grill,2024-04-08,50.33,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-08-17,10,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-08-19,15,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-08-24,5,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-09-01,8,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-09-08,8,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-09-09,5,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-09-09,5,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-09-15,25,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-09-23,5,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ticket Spicket,2023-11-15,16,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Tillys,2022-05-22,87,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Tillys Internet,2023-02-24,70.67,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Tommy S Drive,2022-03-26,11.92,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Trusted Number On,2022-10-19,39.99,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,UPS,2023-03-31,6.43,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ulta Beauty,2024-03-30,121.56,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Uni Mart,2024-05-02,47,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,United Oil,2023-07-20,20.01,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Urbane,2023-02-09,26.51,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Ush Ticketing,2024-05-16,288,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,V Shred LLC,2023-04-12,57,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,V Shred LLC,2023-05-15,9.95,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,V Shred LLC,2023-06-12,9.95,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,V Shred LLC,2023-07-12,9.95,1,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Valleywidepdrec,2022-04-08,60,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Valleywidepdrec,2022-09-23,60,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Valleywidepdrec,2023-03-22,60,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Valleywidepdrec,2024-03-02,60,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vans,2023-02-24,87.69,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vans,2023-02-25,146.14,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vestock,2022-12-03,1.98,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Victoria's Secret,2023-12-22,43.39,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Victoria's Secret,2023-12-30,144.97,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-03-08,35.6,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-03-24,19.55,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-04-14,1.99,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-05-04,23.46,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-05-11,27.6,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-08-11,21.36,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-08-26,26.11,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-10-20,16.28,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2022-10-29,10.1,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2023-01-24,24.27,,
agkwQNciKuUqfIdCHJhPgvIzPBtllmlf,Vons,2023-05-17,43.35,,
